206.8784714	153.2107432	84.1051845	32.22744997	9.225679746
387.7558143	159.201797	111.3393092	28.12783665	1.779710146
322.78097	169.7937797	85.79045748	29.04056154	9.491140487
381.84894	159.0656352	86.08143739	37.25564191	9.44395946
317.1794884	85.41304793	100.5195362	22.76285705	6.715311317
143.9855159	139.209685	78.79082699	36.71723532	5.003392896
246.9211436	156.7102305	67.59077516	23.19976146	4.360580329
372.0716715	101.3620481	105.9014611	23.86351316	8.818194959
372.8913621	154.2585448	82.75544272	33.15184367	4.485541883
296.0419017	105.5549298	110.9836593	26.52729917	2.6656606
377.8999255	171.5148807	54.0404392	28.68007717	5.396105745
165.1469997	116.3046033	65.1392008	30.3042847	9.084024993
143.8711264	154.9402489	83.05175358	30.18401478	8.147975029
338.7826444	176.0834872	83.24698397	38.75408628	1.317163321
357.7105644	169.0834165	110.8918014	35.63698934	2.581173777
200.7646095	167.4539674	94.22189014	30.70580186	7.301329365
131.7665642	153.9081756	109.0720675	23.76885367	10.40867705
158.0547984	136.5111138	62.72110731	26.71568558	2.116731666
269.8196098	141.0856451	116.6333613	22.76916537	4.715334677
271.7875869	153.7409611	108.5187671	27.51039137	4.575796037
327.1388502	108.8360131	83.19371041	32.28453019	1.438735265
153.1379698	91.81226021	109.3039489	40.4350424	1.151141623
195.8538779	175.1399134	58.8549628	19.07277949	1.289797934
374.2919959	97.25590364	54.53336014	19.08260656	3.595426315
262.0390554	121.7595253	92.87795798	40.71170451	2.223918214
199.9762975	128.1805094	96.21038256	34.84814878	6.246193111
346.1660226	111.6112155	74.36052493	39.24455224	1.285578013
128.0380339	117.8194036	95.21890104	33.24678571	3.148426805
134.0866972	96.77782634	108.7083552	28.78721714	8.333202695
189.0275904	146.3351356	54.53095365	26.33922705	5.124425632
196.1529148	100.7723012	87.22300765	25.56170301	3.36637681
335.1288558	109.9546783	82.37345564	26.21612676	1.561128824
178.7074482	166.3558398	107.2330332	19.5446012	7.553408792
366.7940837	163.5947711	91.46047747	30.65784688	10.57385278
220.7828477	151.7811563	117.1150336	38.45662474	1.335058904
242.1517726	94.05172947	99.8367535	31.95350634	2.405410154
217.1121912	113.684937	77.17025562	28.06825678	10.29097942
277.997985	149.1208495	63.92528095	39.53752108	3.086917548
283.8164741	143.8414127	120.7067228	40.94485692	1.421798189
368.1805502	105.8303772	73.15993169	23.9198776	3.606221195
310.2202622	87.20099637	89.46773927	33.0257503	8.442230913
137.7186459	172.7932232	98.44768842	29.45838944	6.240050903
131.732896	152.9214592	121.9838822	29.17794007	8.386523273
218.9687553	125.6813465	104.0725163	38.89841168	4.251768353
338.1416175	129.2650716	52.62237839	35.81551827	5.197516899
332.0626257	126.6510621	73.5971239	24.5226723	5.529233526
123.1000459	103.3014945	101.1096902	35.22222544	1.143136132
360.9546747	162.3705917	54.20759105	35.42225633	6.24419989
191.0107819	111.1222526	109.0606308	24.39373018	4.511096886
198.9601421	114.3946153	119.2631905	32.0881058	6.44259866
253.8380127	154.7774554	93.38615591	34.11547243	9.328094386
208.1789513	85.4363111	105.0751044	32.91035797	2.363655826
249.2125953	90.39730532	82.63248962	20.40040902	8.530852061
226.2221036	112.8628698	49.15960048	21.27370914	6.261128056
244.9956254	144.5013527	69.51179328	36.42608236	4.124381756
221.1813914	106.3372946	68.7227246	19.84262374	6.401890911
192.9347096	143.7771232	88.3099939	39.81524934	2.086480541
177.0925491	130.9365977	58.39416975	21.93226961	4.214894059
154.020477	108.5438851	113.5745818	38.83883264	6.204860775
238.8369202	160.5954772	81.93732377	18.95149057	6.514062011
236.2189108	98.05882276	72.98195533	32.99364986	10.21042096
331.7005415	161.2886609	119.4285374	19.43565331	2.895551719
214.7348997	152.4515718	121.3180186	22.15940914	6.657417397
275.2829023	88.29682239	72.36373095	35.24583626	7.23418876
222.7445462	157.3161916	110.6348672	24.14422358	10.56742084
197.2247807	100.2988202	67.15271332	22.77069411	5.297462489
299.9432184	156.2995271	63.552182	35.00684846	10.20682807
226.1450739	102.7732127	89.33293882	37.25085568	5.211428393
302.885633	164.8327299	70.23126542	37.73438137	4.198072216
333.0577151	98.16804101	118.4892868	32.47611355	4.666796563
300.0210658	143.6447009	58.80533538	18.80052537	4.484785692
252.7499874	159.1611815	114.7296266	40.70473431	4.331702657
229.0006554	109.7983723	116.0488702	29.98546886	3.514994455
247.1818643	101.7286326	78.37552585	29.59864693	6.324477356
275.8909375	139.4893828	98.40441918	26.15820087	10.55145788
386.910978	168.4971022	54.84494734	28.13789628	6.427936251
204.9266595	126.842123	114.1173442	41.07539241	4.248184608
383.1672872	109.6667374	76.36687783	37.20765548	1.400733183
203.7837421	156.5907926	105.4832555	28.76179166	4.415205918
259.9430576	145.0572053	76.79644045	20.71418331	6.490465446
395.2362297	108.4101917	54.25342928	32.1114266	10.38314204
161.8226818	174.3510451	66.66123106	20.71268983	5.249345213
127.9996016	108.2560027	115.5427727	31.18519012	9.316473606
167.2432708	106.9456658	56.31682641	38.98999986	7.872767265
246.2059811	95.05388024	86.81212953	38.98156555	1.199607615
217.0128375	114.4012315	107.2686068	34.8643868	4.347303376
235.8550194	171.0662471	62.64727745	20.33451813	6.360820597
226.0286779	120.8789708	88.83045304	24.64593101	8.439965047
170.0405092	113.9111958	97.18793315	23.08727486	3.425162628
122.8965925	134.9852996	106.5635399	30.20463577	4.261586744
278.1186379	124.8875158	66.07430941	40.54225777	5.089282803
244.0809576	110.3928255	95.97022338	38.86979875	5.250604977
224.9534656	125.7175782	104.1260593	33.72237261	9.360636727
246.7448806	163.1899605	101.1739884	20.55195896	10.61625073
280.1855811	109.7938838	67.02779915	32.64273218	6.251910466
122.1159852	91.72766305	108.3241779	26.43951408	6.355393874
172.192616	90.21600629	92.31209614	29.05160732	4.294211869
229.9927098	140.8219758	77.20993146	37.58388587	1.124699238
232.8238546	169.1432614	74.47008551	24.63601395	7.348454557
267.1089632	93.43203172	109.8932376	30.7371124	6.534354072
251.9574361	149.6040942	68.97479564	30.17101134	7.249627534
394.9231504	153.144251	72.81419188	24.20096783	5.630989204
131.8335172	156.494465	88.23512959	22.38390507	8.305169077
304.8600175	161.3281205	77.10452646	26.61179352	7.454435544
131.8991458	143.686776	98.12655471	40.40298615	1.030326413
292.0332682	130.1188723	77.72624822	26.51683105	3.446614705
241.9907264	154.671237	54.18784179	37.20275625	9.00801656
296.2142941	91.64762061	82.94049566	18.73486679	2.643686051
132.1888994	84.40973307	99.75012166	28.40684298	7.285415772
193.9401934	143.3984233	80.38289965	26.33986168	8.293760121
147.7166916	174.149865	94.61766492	24.57544238	8.325413868
319.1022402	91.11150598	117.9099957	33.22152121	2.626867811
244.8086667	147.3103329	112.0205987	23.15130763	1.634015816
206.7272571	165.1227542	112.0843135	36.62700776	1.310058759
218.1694749	114.5935615	65.11610267	37.42511043	7.041873185
333.9386648	139.3305694	91.49276422	35.0425925	5.441332748
378.8932731	149.8486392	88.46267445	32.79142775	4.539210513
252.1362817	95.87063284	102.9358101	38.40267328	3.320272184
124.882434	139.5948701	98.95771625	22.42899356	9.36376251
306.0132281	117.4870897	99.90326249	24.17346884	4.655551079
357.882859	149.8915256	86.48867543	22.77601081	7.679439435
268.8664417	153.474543	85.51746542	19.28127899	4.583602513
334.9098996	158.0317433	70.00747089	22.93712097	2.531649387
223.9922251	125.7031273	91.23076571	22.15230922	7.49641507
146.9322809	149.8102246	71.77983375	19.27290336	6.289893346
204.985884	137.6254323	77.97283746	27.62469937	6.275220439
198.8979249	136.620377	103.8796935	33.33091721	7.317732618
351.8492362	152.1646319	95.53826282	33.81979635	7.516669748
251.0652986	115.0307959	88.46399199	25.72434703	7.462295562
386.1441321	101.8769531	86.85877186	29.11616611	10.62669016
298.2720277	86.35797022	73.49265795	18.99119524	6.586582983
355.9781089	127.7984427	99.71177468	37.09089244	2.494533212
277.7141488	171.4836245	99.86454343	24.7487094	8.57993803
369.2301789	94.56486031	76.33666436	23.01052575	2.647936616
343.6681606	167.4881454	117.8883485	21.25353793	6.871487195
349.7385523	170.6404207	102.8982968	40.89461369	2.41888986
342.756749	161.4096221	105.4228355	20.883407	1.800885593
151.2941883	100.1826017	51.74141651	38.20257852	8.834051668
301.7028994	164.1863331	118.2645716	40.35068054	8.443985907
149.0857701	127.1105924	66.98030941	26.70403919	4.130969548
130.032845	118.0619186	92.33448353	23.73338668	5.313106045
332.7290799	157.224466	119.8593761	38.20342478	10.55027596
201.1558691	93.82874716	99.65217458	34.51679901	2.285356773
274.7021626	156.7668697	121.8611804	19.41481277	9.815210451
